Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Category,Sub-Category,Sales,Cost Price,Quantity,Discount
SZD-312268,2/11/2023,In-Store,BJ048509,Birmingham,B40,England,East of England,01JZ3NCAS1QFX4034BPHYKD7NK,Portable Camping Stove,Outdoor,Camping Equipment,49.14,14.497,7,
OCU-306271,4/16/2023,Online,DV041444,West End,DN36,England,West Midlands,01JZ3NR13Y1VTDYY60B812HSNZ,LED Makeup Mirror,Beauty,Mirrors,39.14,15.496,2,0.15
SAY-085540,9/16/2023,In-Store,RL027529,Aberdeen,AB39,Scotland,,01JZ3NSYEJN96RW8CG69CFFD5X,Wall Planner,Office,Organizational Tools,19.14,7.496,16,0.36
UGG-547713,11/1/2023,Online,LQ023488,London,SW1E,England,Yorkshire and the Humber,01JZ3NRAQMWJDY6JCDKQT3Q90F,Ginger Tea,Food - Beverages,Herbal Tea,4.14,1.496,15,0.17
TLN-910297,4/22/2023,In-Store,BB040839,London,W1F,England,East Midlands,01JZ3NCA9YGQS0HMZEB2H5DRPY,Raisin Cinnamon Granola,Food - Cereals,Granola,2.94,0.637,19,0.04
VWJ-422583,8/9/2023,Online,TY072354,Pentre,SY4,Wales,,01JZ3NTQBX2060AN5J455KVRCC,Wireless Earbud Silicone Covers,Accessories,Tech Accessories,9.14,3.496,3,0.13
YYS-872414,8/5/2023,In-Store,LT041837,Sheffield,S1,England,West Midlands,01JZ3NRAVPTXCWWN3STM2EWMGM,Hand Mixer,Kitchen,Blenders & Juicers,29.14,11.496,20,0.13
EKQ-804055,3/23/2023,Online,HE071631,Kinloch,PH43,Scotland,,01JZ3NCGQ36E68JB5GX4M7DZD2,Memory Foam Mattress Pad,Home,Bedding & Linens,69.14,20.497,13,0.25
AHI-897385,4/7/2023,In-Store,GC076996,Glasgow,G4,Scotland,,01JZ3NT3E8RSD2P7SHMMWNZR0Y,Sketchbook,Art Supplies,Drawing Supplies,14.14,5.496,17,0.05
GXC-733984,7/20/2023,Online,WC004593,Newport,NR29,England,East Midlands,01JZ3NCC5ND22EGGD8EK3DMXCB,Portable USB-C Monitor,Electronics,Computer Accessories,199.14,59.497,2,0.03
DIK-724433,8/29/2023,In-Store,UK043146,Twyford,LE14,England,London,01JZ3NC95QFKZKGKHZ6CQ5BVD1,Pepper Jack Cheese Sticks,Food - Snacks,Savory Snacks,1.64,0.247,3,0.31
GLJ-537221,10/25/2023,Online,ZK023557,Kirkton,KW10,Scotland,,01JZ3NR5F40ME2FKPM62D7NY03,Fitbit Activity Tracker,Fitness,Wearable Technology,99.14,39.496,15,0.15
XEG-019174,9/7/2023,In-Store,KJ002476,Manchester,M14,England,Yorkshire and the Humber,01JZ3NTBJV0DHTMP743FW430FD,Classic White T-Shirt,Clothing - Tops,T-Shirts,19.14,7.496,11,0.25
SNH-535103,5/26/2023,Online,CV010333,Liverpool,L33,England,London,01JZ3NCF73GQMP7KCW5S6RQ2YN,Pumpkin Spice Creamer,Food - Beverages,Coffee Creamers,2.94,0.637,1,0.28
ITG-774991,3/19/2023,In-Store,BK071778,Hatton,CV35,England,North East,01JZ3NTFNRTV1V6EBA4GMC8JXT,Baked Mac and Cheese,Food - Frozen Foods,Frozen Meals,5.14,1.896,18,0.15
YDR-818845,10/21/2023,Online,SB024310,Birmingham,B40,England,East Midlands,01JZ3NR3C4HBQGK74DAKRS4YJV,Sliced Ham,Food - Meat,Processed Meats,4.64,1.696,11,0.25
LCI-361916,7/3/2023,In-Store,UK084853,Manchester,M14,England,South West,01JZ3NR3A62HTAPWC595EFQCYA,Mini Projector,Electronics,Portable Audio & Video Equipment,169.14,67.496,8,0.05
XTD-378815,2/12/2023,Online,LQ034862,Newton,IV1,Scotland,,01JZ3NCFEXA4VXBQBCS42BRDK9,Backpacking Tent,Outdoor,Camping Equipment,109.14,32.497,13,0.21
FRC-355192,12/22/2023,In-Store,HK099800,Wirral,CH48,England,Yorkshire and the Humber,01JZ3NR7B209HYNXYRYKMSYB7M,Cordless Water Flosser,Health,Oral Care & Hygiene,49.14,19.496,5,0.26
YNB-358957,6/12/2023,Online,CP013476,East End,BH21,England,South East,01JZ3NC9H9NMH4TCQ6YHXFEWT1,Ranch Dressing,Food - Condiments,Dressing,1.74,0.277,12,0.26
KWB-388543,5/24/2023,In-Store,CE004322,Newport,NR29,England,,01JZ3NR5D8HVQP8MZHCS5RVWQB,Maple Bacon Potato Chips,Food - Snacks,Savory Snacks,2.04,0.656,9,0.21
CAR-668070,7/3/2023,Online,HG039736,Birmingham,B40,England,Yorkshire and the Humber,01JZ3NCGN4M2ZQYAPPP0Z43TWG,Athletic Compression Tights,Clothing - Activewear,Sports Apparel,39.14,11.497,8,0.26
QZY-915347,5/15/2023,In-Store,KG064314,Newbiggin,NE46,,South East,01JZ3NR24QFAQYPAJ4MH698QTM,Toy Building Set,Toys,Building Toys,29.14,11.496,1,0.28
HRF-923693,5/7/2023,Online,CI022677,Langley,SG4,England,Yorkshire and the Humber,01JZ3NC9Q1VT5A4C4CZ0K5927N,Sports Windbreaker,Clothing - Outerwear,Activewear Jackets,44.14,12.997,7,0.28
BTP-825750,8/26/2023,In-Store,VO007288,Middleton,LE16,England,East of England,01JZ3NR0XK272V52VMTYG8AR0Y,Sliced Avocado,Food - Produce,Fresh Cut Fruits,1.94,0.616,13,0.35
MWY-304175,2/2/2023,Online,KF000783,Eaton,DN22,England,Yorkshire and the Humber,01JZ3NCH0TV9XB0N7JV76JYJZS,Desk Lamp with USB Port,Office,Lighting,29.14,8.497,19,0.35
ELH-435802,8/31/2023,In-Store,QO092485,West End,DN36,England,East of England,01JZ3NTJZ332YFTVY91E4CRWZD,Cream Cheese,Food - Dairy,Dairy Spreads,1.84,0.576,14,0.26
VIF-548828,7/1/2023,Online,MG006726,Kinloch,PH43,Scotland,,01JZ3NT0W7CS0W3AFK08D40KY0,White Rice,Food - Grains,Rice,0.64,0.096,10,0.2
HJG-461376,11/27/2023,In-Store,JA043818,Sutton,CT15,England,,01JZ3NR4QCMG5DHZDK2X07ZPV6,Wireless Security Camera,Home,Smart Home & Security,109.14,43.496,3,0.03
ZBQ-153729,12/20/2023,Online,YN000504,Kinloch,PH43,Scotland,,01JZ3NCGHQBSVC4FRGYKKB5KG4,Portable Speaker Stand,Audio,Audio Accessories,39.14,11.497,14,0.27
OQC-969198,2/11/2023,In-Store,KE050319,Birmingham,B12,England,East Midlands,01JZ3NCET4Q4JH1N48EWWXQAXH,Electric Egg Cooker,Kitchen,Small Appliances,29.14,8.497,9,0.24
XTW-510407,7/2/2023,Online,NW002733,Glasgow,G4,Scotland,,01JZ3NTBEPWS0TSWZ9RMRW80HG,Crafting Kit,Art Supplies,Craft Kits,29.14,11.496,5,0.34
WZM-419023,7/22/2023,In-Store,FC010468,Buckland,CT16,England,,01JZ3NCGJCAVD5QFZEB9W8SRJ7,Honey Mustard Dip,Food - Condiments,Dips & Spreads,2.44,0.487,8,0.35
ROS-888596,8/15/2023,Online,OH052826,Linton,BD23,England,South East,01JZ3NCF850768J36QNQ343VSS,Electric Hot Water Dispenser,Kitchen,Small Appliances,59.14,17.497,10,0.09
CLR-187561,11/8/2023,In-Store,HK081970,Langley,SG4,England,East of England,01JZ3NCC1S8XA6JV4EGM5GQWRD,Sweet Potato and Chickpea Bowl,Food - Frozen Food,Frozen Meals,5.64,1.447,15,
OUD-283799,12/29/2023,Online,LI092422,Upton,WF9,England,,01JZ3NR0Z8BMY0AW05CEMKF0PN,Wild Rice & Quinoa Mix,Food - Grains,Grain Blends,2.14,0.696,15,0.03
KKI-480541,1/26/2023,In-Store,PF020673,Leeds,LS6,England,Yorkshire and the Humber,01JZ3NR9J11CRZF2HBKV9E2JGX,Black Bean Soup,Food - Soups,Vegetarian Soups,2.64,0.896,6,0.03
IPL-800578,6/13/2023,Online,TA075580,Edinburgh,EH9,Scotland,,01JZ3NR3YF0JKRAZDYKM5JMJ3P,Sporty Leggings,Clothing - Activewear,Fitness Apparel,39.14,15.496,16,0.1
NPK-544708,5/16/2023,In-Store,SG001338,Thorpe,BD23,England,,01JZ3NR4ZES0HDSCQEXEY1T7BN,Organic Coconut Water,Food - Beverages,Natural Beverages,1.94,0.616,5,0.25
BXY-123425,5/11/2023,Online,FX086943,West End,DN36,England,East of England,01JZ3NCAW9FYCHPNQRQD4T0JBZ,Outdoor Folding Table,Outdoor,Outdoor Furniture,39.14,11.497,13,0.18
CUU-931370,7/18/2023,In-Store,CK017190,Birmingham,B40,England,North East,01JZ3NR589GPXR14FGCJPNBSGH,Tomato Sauce,Food - Canned Goods,Sauces & Condiments,1.94,0.616,11,0.18
APU-415868,5/30/2023,Online,TC059259,Milton,AB56,Scotland,,01JZ3NQZ9KB5S5AQNW927YTPH5,Oven Thermometer,Kitchen,Cooking Tools & Utensils,11.14,4.296,12,0.37
EVQ-270210,10/17/2023,In-Store,CN022315,London,WC1B,England,West Midlands,01JZ3NCCD3FSY3K2RGC07P015T,Italian Herbal Seasoning,Food - Spices,Herbs and Spices,1.14,0.097,8,0
VXZ-331632,9/23/2023,Online,CN030440,Carlton,DL8,England,East of England,01JZ3NR19HV1681RN5K4K7BMDG,Italian Sausage Links,Food - Meat & Poultry,Meat Products,5.14,1.896,13,0.13
YJD-456057,7/4/2023,In-Store,TS091132,Milton,AB56,Scotland,,01JZ3NR6KYKMXCDMAYJH7KG8ZH,Garden Tool Set with Carrying Bag,Garden,Garden Tools,39.14,15.496,12,
OSP-149952,6/16/2023,Online,HN089985,London,SW1E,England,North West,01JZ3NR31D4W0HHFRPY9DKTQ6E,Electric Opener for Jars and Bottles,Kitchen,Kitchen Gadgets,24.14,9.496,5,0.11
ZAY-645579,11/19/2023,In-Store,RQ001428,Horton,BS37,England,West Midlands,01JZ3NCDW199GHRC2JDSQE3RAE,Herbed Chicken Breast,Food - Meat,Poultry,7.14,1.897,20,0.16
YCE-417189,4/1/2023,Online,NJ058700,Marston,ST20,England,South West,01JZ3NT56BTGVFRFZMAMWDH61J,Sun-Dried Tomatoes,Food - Vegetables,Vegetables,3.14,1.096,15,0.04
RNA-032911,1/4/2023,In-Store,AK060338,Bradford,BD7,England,Yorkshire and the Humber,01JZ3NRAWS7WV13FEN3N4G2AAZ,Coconut Chia Seed Pudding,Food - Snacks,Healthy Snacks,2.14,0.696,20,0.19
ZYH-459429,2/27/2023,Online,PU073770,Liverpool,L74,England,Yorkshire and the Humber,01JZ3NTGHA2Z08EEPBNZX59ZBG,Graphic Tee,Clothing,T-shirts,19.14,7.496,15,0.09
IBP-043031,3/17/2023,In-Store,UE052471,Manchester,M14,England,West Midlands,01JZ3NR72BAW6EZNF8X3EM1NCQ,Fettuccine Alfredo Dinner Kit,Food - Prepared Meals,Meal Kits - Pasta,4.64,1.696,13,0.05
UDY-388045,11/22/2023,Online,VN053890,London,EC1V,England,North East,01JZ3NC9Y5864GSVSXNJPJ0ZA9,Sweet Chili Dipping Sauce,Food - Condiments,Dips,2.14,0.397,16,0.25
TVC-094489,6/5/2023,In-Store,UZ002058,Aston,TF6,England,London,01JZ3NR5MCQ41WZBYGNN2TF49F,Bamboo Bathtub Caddy,Home,Home Organization,34.14,13.496,11,0.03
BBW-483068,5/29/2023,Online,HW036564,Church End,N3,England,North East,01JZ3NT6JS4BN93JXFPNBY504T,Sun Protection Clothing,Clothing,Outdoor Apparel,44.14,17.496,14,
UGP-893269,11/29/2023,In-Store,JX093141,Norton,NN11,England,East Midlands,01JZ3NR90417CAFPX8M240HKP9,Cabbage Slaw Mix,Food - Vegetables,Salads,1.44,0.416,12,0.08
RSH-003471,2/6/2023,Online,FZ088517,Ford,GL54,England,East Midlands,01JZ3NR8K60XHYJ570MNJ7H25A,Teriyaki Sauce,Food - Condiments,Asian Sauces,2.14,0.696,18,0.12
FQH-219668,7/7/2023,In-Store,MU089310,Halton,LS9,England,East Midlands,01JZ3NSXRBWHP239BGXXKH07AJ,Wireless Earbuds,Audio,Earbuds,69.14,27.496,9,0.24
JHQ-129194,3/17/2023,Online,FC010468,London,W1F,England,East Midlands,01JZ3NCGJCAVD5QFZEB9W8SRJ7,Honey Mustard Dip,Food - Condiments,Dips & Spreads,2.44,0.487,1,0.4
RUX-802768,12/22/2023,In-Store,GE015518,Milton,AB56,Scotland,,01JZ3NR35HDFH05EMRR8KAYZ4Y,Smart WiFi Plug,Smart Home,Smart Plugs & Outlets,19.14,7.496,18,0.01
HNC-904791,1/17/2023,Online,HW036564,Newbiggin,NE46,England,North East,01JZ3NT6JS4BN93JXFPNBY504T,Sun Protection Clothing,Clothing,Outdoor Apparel,44.14,17.496,16,0.18
IMM-721559,4/6/2023,In-Store,MC047623,Stapleford,LN6,England,West Midlands,01JZ3NR2GA1PYYJYACA3HGP21P,Mechanical Pencil Set,Office,Writing Instruments,19.14,7.496,5,0.12
PBC-460472,3/23/2023,Online,WZ079454,London,EC3M,England,Yorkshire and the Humber,01JZ3NT3DZNMWT1JQS7XFA880R,Peanut Butter Granola,,Granola/Cereal,4.14,1.496,13,0.34
VYN-993803,4/7/2023,In-Store,PB030441,Church End,CB4,England,Yorkshire and the Humber,01JZ3NCA0VV3NVCWPXDRNY34MY,Biodegradable Trash Bags,Home,Eco-Friendly Home Products,12.14,3.397,14,0.33
XSF-911004,12/5/2023,Online,DO033037,Bristol,BS41,England,,01JZ3NSYPGE5N8VHXNKAD7X1TS,Coffee Making Kit,Kitchen,Coffee Accessories,44.14,17.496,16,0.09
DUW-899419,2/19/2023,In-Store,UO042002,Norton,S8,England,,01JZ3NR3Z2A6WPJMZT88JY0JPX,Thai Red Curry Paste,Food - Condiments,Asian Condiments,3.14,1.096,14,0.19
LTM-973586,8/2/2023,Online,EB020382,Bristol,BS41,England,London,01JZ3NCANMKZ7CT3PF9EFBSTJ9,Reclining Camping Chair,Outdoor,Camping Equipment,49.14,14.497,13,0.4
TEX-021068,7/12/2023,In-Store,LT089054,Newton,NG34,England,East Midlands,01JZ3NR00X2ZMW9C1RV62AHT52,Quality Chef Apron,Kitchen,Cooking Tools & Utensils,19.14,7.496,8,0.23
WVV-892006,1/24/2023,Online,VB010167,Bristol,BS41,England,North East,01JZ3NCA5NX1M01H3JC96DPDZV,Fitness Foam Roller,Fitness,Recovery Tools,29.14,8.497,7,0.29
UKR-883896,2/6/2023,In-Store,HJ060494,Middleton,LE16,England,North East,01JZ3NR5K3CT6GSE9KQS3MCPJZ,Kids' Art Easel,Toys,Creative Toys,58.14,23.096,1,0.14
MBR-718778,1/4/2023,Online,PC022229,Wootton,NN4,England,West Midlands,01JZ3NR2FKG04PANE275R3J1VZ,Pet Nail Clipper,Pets,Grooming Supplies,12.14,4.696,20,0.02
DNG-908793,8/23/2023,In-Store,CU022928,Manchester,M14,,North East,01JZ3NTKNXP3HJD0X5H9B7VHVE,Asian Stir-Fry Vegetables,Food - Frozen Foods,Frozen Vegetables,2.14,0.696,15,0.15
SCI-787754,12/8/2023,Online,VL083988,Milton,AB56,Scotland,,01JZ3NT9481T3VQZB54C6E3KWR,Smoked Salmon,Food - Seafood,Smoked Seafood,14.14,5.496,14,0.09
CMY-294962,4/22/2023,In-Store,ZN007702,Preston,PR1,England,Yorkshire and the Humber,01JZ3NC9EZBP2T7YDV2PS1NRGY,Wireless Keyboard and Mouse Combo,Electronics,Computer Accessories,34.14,9.997,20,0.25
GVF-418365,10/30/2023,Online,PP019949,Merton,SW19,England,London,01JZ3NR4KMA0G9RV3Q2M6CRB3D,Hydration Backpack,Outdoor,Outdoor Accessories,39.14,15.496,2,0.15
WRV-752132,5/4/2023,In-Store,OB060281,Aberdeen,AB39,Scotland,,01JZ3NTFVS1MM3WVFAQCEZ72B3,Pasta (Linguine),Food - Pasta,Pasta,1.04,0.256,11,0.29
CNX-843304,1/6/2023,Online,FX008936,Church End,CB4,England,North West,01JZ3NR35530H2HQJ328MVW3PM,Creamy Ranch Dressing,Food - Dressings,Dressings,1.64,0.496,13,0.38
VHI-908249,5/14/2023,In-Store,PC022229,London,WC1B,England,South West,01JZ3NR2FKG04PANE275R3J1VZ,Pet Nail Clipper,Pets,Grooming Supplies,12.14,4.696,11,0.23
FHK-675929,5/30/2023,Online,ZM096349,Twyford,LE14,England,North West,01JZ3NTAWDN18VKEF89NEMSDJX,Digital Voice Recorder,,Audio Recording Devices,49.14,19.496,10,0.35
RAT-756706,7/4/2023,In-Store,UP033830,Church End,N3,England,Yorkshire and the Humber,01JZ3NCCAAEQ7GEDV005JJVCTN,Scented Soy Candles,Home,Home Fragrance & Accessories,19.14,5.497,20,0.13
ZFN-299853,6/8/2023,Online,CD028083,Langley,SG4,England,North West,01JZ3NCG1XR9VE4JBYB92Z3Y93,Spicy Thai Coconut Soup,Food - Soups,Specialty Soups,3.14,0.697,16,0.1
RMK-181890,5/22/2023,In-Store,QO024751,Church End,N3,England,West Midlands,01JZ3NR2HM9DE39M9WJSA1TM5B,Cork Yoga Mat,Fitness,Yoga Equipment,39.14,15.496,13,
YWW-935655,7/9/2023,Online,TU074841,Dean,OX7,England,North East,01JZ3NR5XJK5CTEG8C6G9DN2CD,Chocolate Coconut Granola,Food - Cereals,Granola,2.94,1.016,13,0.08
AVO-168286,8/23/2023,In-Store,VF013578,Eaton,DN22,England,East Midlands,01JZ3NR8YRC23H2YC96RPB515H,Magnetic Spice Containers,Kitchen,Kitchen Storage & Organization,24.14,9.496,18,0.38
UQJ-528635,9/10/2023,Online,SQ020021,Ashley,SN13,England,East of England,01JZ3NCGS0QP766SVRA5B6KN0S,Sweet BBQ Dipping Sauce,Food - Condiments,Marinades and Sauces,2.64,0.547,14,0.25
HMA-188897,4/26/2023,In-Store,NM018346,Newtown,RG20,England,South East,01JZ3NTDCG21Y0NJWF49GNJBFW,Smart Plant Monitor,Garden,Garden Technology,24.14,9.496,3,0.16
VIM-728115,6/12/2023,Online,HW036564,East End,BH21,England,East Midlands,01JZ3NT6JS4BN93JXFPNBY504T,Sun Protection Clothing,Clothing,Outdoor Apparel,44.14,17.496,12,0.12
ZIX-365988,8/27/2023,In-Store,SG001338,Manchester,M14,England,East of England,01JZ3NR4ZES0HDSCQEXEY1T7BN,Organic Coconut Water,Food - Beverages,Natural Beverages,1.94,0.616,14,0.32
XNZ-102741,6/9/2023,Online,OL032772,London,SW1E,England,West Midlands,01JZ3NR2KS8SZM130866XH3KKP,Chickpea Pasta,Food - Pasta,Specialty Pasta,3.34,1.176,2,0.28
ICZ-494321,7/6/2023,In-Store,RT001473,Horton,BS37,England,North West,01JZ3NTD09XS4J8VDZG49NBMCR,Canvas Tote Bag,Clothing - Accessories,Bags,19.14,7.496,2,
XUX-479799,3/31/2023,Online,QH024668,London,W1F,England,North East,01JZ3NC9VY45GT7XFG63G4ST85,Spaghetti Sauce,Food - Canned Goods,Sauces & Condiments,2.14,0.397,16,0.01
ZKG-474729,1/4/2023,In-Store,HU071636,Milton,AB56,Scotland,,01JZ3NR8NNF7M78AY6ZW4DM9N2,Adjustable Yoga Mat Strap,Fitness,Yoga Equipment,14.14,5.496,13,0.27
KCO-278363,12/19/2023,Online,BF010861,Burnside,EH52,Scotland,,01JZ3NSXYQDRB7DA84A3DA7XTM,Ricotta Cheese,Food - Dairy,Cheese,4.14,1.496,7,0.14
OCW-638106,5/5/2023,In-Store,GZ076830,Bristol,BS41,England,London,01JZ3NR83YQFK098AQ58WBC217,Chocolate Chip Cookie Mix,Food - Baking,Mixes,1.64,0.496,15,0.35
ZRH-253999,5/28/2023,Online,KF000783,Newbiggin,NE46,England,London,01JZ3NCH0TV9XB0N7JV76JYJZS,Desk Lamp with USB Port,Office,Lighting,29.14,8.497,1,0.38
OVG-382126,8/13/2023,In-Store,YM089156,Dean,OX7,England,South East,01JZ3NC9SEH4HNDX32D5H11AMJ,Silicone Baking Molds,Kitchen,Baking Accessories,15.14,4.297,6,0.3
VDI-514952,4/20/2023,Online,ZK023557,Milton,NG22,England,,01JZ3NR5F40ME2FKPM62D7NY03,Fitbit Activity Tracker,Fitness,Wearable Technology,99.14,39.496,12,0.2
XFO-478761,4/12/2023,In-Store,TT026883,Newton,NG34,England,Yorkshire and the Humber,01JZ3NCBXJMZWFWG94J56VWJNB,Leather Notebook Cover,Office,Office Accessories,29.14,8.497,9,0.31
AMY-993195,2/15/2023,Online,AX023223,Church End,N3,,London,01JZ3NT1G7R5ZP4Z6QM65SZ81H,Potato Wedge Seasoning,Food - Condiments,Seasoning Blends,1.64,0.496,2,0.4
FCN-054145,4/21/2023,In-Store,FW074690,Craigavon,BT66,Northern Ireland,,01JZ3NR44M2MFTMNEHS500ZHDF,Honey Roasted Chickpeas,Food - Snacks,Savory Snacks,2.44,0.816,7,0.04
MMY-673519,1/16/2023,Online,RQ069631,Kirkton,KW10,Scotland,,01JZ3NCFFCT0PQ3RXHXNVD01JC,Natural Fruit Snacks,Food - Snacks,Healthy Snacks,3.14,0.697,7,0.15
XMN-471045,12/3/2023,In-Store,IK074906,Upton,DN21,England,North East,01JZ3NCADJPMY9S0DNRY878Z4G,Garden Tool Belt,Garden,Garden Decor,22.14,6.397,12,0.25
JWV-051863,9/23/2023,Online,PD039339,Carlton,DL8,England,,01JZ3NTE76G1VCKDBJ5XDF5FGS,Bluetooth Car Adapter,Automotive,Automotive Accessories,24.14,9.496,11,0.33
JSF-697790,8/2/2023,In-Store,CP013476,Weston,GU32,England,Yorkshire and the Humber,01JZ3NC9H9NMH4TCQ6YHXFEWT1,Ranch Dressing,Food - Condiments,Dressing,1.74,0.277,6,0
WBK-773238,9/10/2023,Online,TB024905,Milton,AB56,Scotland,,01JZ3NCGYMZSYV4YHNG22P2P9R,Peach Mango Smoothie,Food - Beverages,Smoothies,2.64,0.547,5,0.31
UTF-372584,6/4/2023,In-Store,MP054592,Swindon,SN1,England,Yorkshire and the Humber,01JZ3NT7W6RZMZRVH016PQBKF1,Teriyaki Salmon Fillets,Food - Seafood,Prepared Seafood,9.14,3.496,7,0.06
SJA-507672,1/24/2023,Online,VL083988,London,W1F,England,East Midlands,01JZ3NT9481T3VQZB54C6E3KWR,Smoked Salmon,Food - Seafood,Smoked Seafood,14.14,5.496,3,0
STF-421441,2/17/2023,In-Store,ZD058102,London,WC2H,England,,01JZ3NC9JB9GDZM5C430H9KAFD,Vegetable Spring Rolls,Food - Frozen Foods,Frozen Appetizers,5.64,1.447,11,0.08
HRI-836333,11/11/2023,Online,SS091192,Norton,S8,England,South East,01JZ3NT9VAREEHDDSARDB9878N,Insulated Lunch Box,Kitchen,Food Storage Solutions,24.14,9.496,7,0.3
SLG-966804,5/17/2023,In-Store,UK042725,Bristol,BS41,England,Yorkshire and the Humber,01JZ3NCBDNPX0E32472V2XS7NK,Silicone Baking Mats,Kitchen,Baking Accessories,19.14,5.497,18,0.21
GAS-384846,9/20/2023,Online,KH039882,Liverpool,L33,England,North East,01JZ3NTGV3PC6BHVM25BHE2X9K,Compact Portable Grill,Outdoor,Camping Equipment,79.14,31.496,4,0.25
FHR-823216,12/29/2023,In-Store,SB024310,Belfast,BT2,Northern Ireland,,01JZ3NR3C4HBQGK74DAKRS4YJV,Sliced Ham,Food - Meat,Processed Meats,4.64,1.696,18,
UTL-341769,8/31/2023,Online,SV020317,Dean,OX7,England,East of England,01JZ3NTJJE4ZASZTC2P596TZAZ,Oven-Baked Cheese Crisps,Food - Snacks,Savory Snacks,3.14,1.096,11,0.21
XIV-794895,6/27/2023,In-Store,SI095976,Liverpool,L33,England,East of England,01JZ3NTJ3GWFKK6RRKA11Y7M5Q,Maple Oatmeal,Food - Breakfast,Instant Breakfast,2.14,0.696,3,0.2
XQM-575718,7/14/2023,Online,KW071085,Wirral,CH48,England,Yorkshire and the Humber,01JZ3NR0C89AXMBXXMQN9G2C5D,Water-Resistant Bluetooth Speaker,Audio,Portable Speakers,59.14,23.496,17,0.19
EGL-166493,12/24/2023,In-Store,CW024266,Denton,M34,England,North West,01JZ3NR49D4YS94DVS7Y2E0SZ3,Magnetic Whiteboard,Office,Office Supplies,34.14,13.496,11,0.21
HLT-560723,9/2/2023,Online,UN049674,East End,BH21,England,South East,01JZ3NT7THDXCFGKHBVE3XC4H9,Organic Chia Seeds,Food - Health Foods,Superfoods,7.14,2.696,12,0.29
AWF-507066,4/14/2023,In-Store,NJ003936,Swindon,SN1,England,East of England,01JZ3NTHX0N1PP4F7Y1TE1N6S2,Pet Travel Bowl,Pets,Pet Accessories,10.14,3.896,8,0.05
LZP-043398,11/28/2023,Online,MJ023223,London,W1F,England,South East,01JZ3NCH34Q66T8FMPAAQMK19N,Folding Pocket Knife,Tools,Hand Tools,24.14,6.997,14,0.27
BTX-220120,8/31/2023,In-Store,OW073325,Whitwell,DL10,England,South East,01JZ3NT6H9Z8MNS42DVHTT2T4Y,Adjustable Dumbbells,Fitness,Strength Training Equipment,249.14,99.496,5,0.35
OPQ-937530,4/10/2023,Online,WB014883,Newport,NR29,England,,01JZ3NTKF7NRPEX4NY37DPFX1D,Wireless Range Extender,Electronics,Networking Equipment,49.14,19.496,10,0.29
OQX-688038,6/19/2023,In-Store,PU037272,Aberdeen,AB39,Scotland,,01JZ3NR5VR2QJDZ97NV2F9Y0B8,Chipotle Seasoning Blend,Food - Spices,Regional Seasoning Blends,1.64,0.496,1,0.16
IHL-854584,3/28/2023,Online,PD039339,Norton,NN11,England,North East,01JZ3NTE76G1VCKDBJ5XDF5FGS,Bluetooth Car Adapter,Automotive,Automotive Accessories,24.14,9.496,9,0.38
QOE-522833,11/19/2023,In-Store,RI031264,Bradford,BD7,,London,01JZ3NCBRMFKQ497PC6WYMQVJM,Spicy Tuna Rolls,Food - Seafood,Sushi,5.64,1.447,1,0.08
HQK-824361,7/13/2023,Online,EO020487,Normanton,LE15,England,,01JZ3NCB0XD9KKB6XN6S2QZN9Q,Pet Travel Carrier,Pets,Travel Accessories,39.14,11.497,6,0.2
EKF-168303,7/27/2023,In-Store,RB085862,London,EC1V,England,South West,01JZ3NCBGEYYAHS2N40TP33Y0P,Almond Milk Yogurt,Food - Dairy Alternatives,Plant-Based Yogurt,1.14,0.097,4,0.36
LMQ-730208,8/19/2023,Online,VA029829,Bradford,BD7,England,East Midlands,01JZ3NRA34M61113YYA8NCT0S9,Classic BBQ Sauce,Food - Condiments,BBQ Sauces,1.94,0.616,2,0.39
LLJ-190381,1/8/2023,In-Store,RP040536,Normanton,LE15,England,West Midlands,01JZ3NR848MR60K9R4D5B78F2T,Homestyle Chicken Noodle Soup,Food - Canned Goods,Soups & Broths,2.14,0.696,4,0.37
HOW-610765,10/29/2023,Online,ZC098766,Upton,WF9,England,East of England,01JZ3NRAMK9PRDYRR55JV6E4YG,Fresh Basil Pesto,Food - Sauces,Herb-Based Sauces,3.94,1.416,5,0.06
WVH-096601,8/22/2023,In-Store,WQ050928,London,EC1V,England,London,01JZ3NCAGPFFD5RZHY2C0TYZW1,Sweetened Condensed Milk,Food - Baking Goods,Baking Ingredients,1.04,0.067,14,0.07
KKE-144325,3/15/2023,Online,PT063534,Newtown,RG20,England,North East,01JZ3NTN76TH5S749XD720CY99,Sporty Slide Sandals,Clothing - Footwear,Casual Footwear,24.14,9.496,17,0.04
HVV-847799,5/2/2023,In-Store,SE083704,Sheffield,S1,England,North West,01JZ3NQZDK24WFSSXVFHGP6HXZ,Pet Grooming Scissors,Pets,Grooming Supplies,16.14,6.296,15,
WMP-488427,12/22/2023,Online,ZM096349,Sutton,CT15,England,North East,01JZ3NTAWDN18VKEF89NEMSDJX,Digital Voice Recorder,,Audio Recording Devices,49.14,19.496,3,0.24
KPQ-713769,8/19/2023,In-Store,SC069071,Swindon,SN1,England,North West,01JZ3NR3ZXGXMWJCYTRV3A1DMS,Nature Explorer Lens Kit,Toys,Outdoor Play Toys,19.14,7.496,4,
