Order ID,Order Date,Order Mode,Customer ID,Postal Code,City (Cleaned),Country (Cleaned),Region (Cleaned),Product ID,Product Name,Category,Segment,Sub-Category,Sales,Cost Price,Quantity,Discount,Total Sales,Total Cost Price,Net Profit,Profit Margin
MCG-424398,2024-06-29,In-Store,DE053807,GU32,Weston,England,South East,01JZ3N55XBEEKN98YYJ2REX5H8,Marinara Parmesan Baked Ziti,Food , Frozen Meals,Frozen Pasta Dishes,8.49,2.55,8,0.04,67.92,20.38,47.54,0.70
YKX-907715,2024-06-29,Online,HN087906,DL8,Carlton,England,Yorkshire & the Humber,01JZ3NTE6123WVMYB810MS4DEM,Potting Soil,Garden,Garden,Garden Supplies,15.99,6.40,6,0.00,95.94,38.38,57.56,0.60
NOY-870977,2024-06-29,Online,WS048825,SN13,Ashley,England,South West,01JZ3N58P0WN0CS7YM91JS7DB1,Reflective Safety Vest,Safety,Safety,Personal Protective Equipment (PPE) & Disaster Preparedness,19.99,6.00,20,0.37,399.80,119.94,279.86,0.70
PIP-528358,2024-06-29,Online,QU055720,BT66,Craigavon,Northern Ireland,Northern Ireland,01JZ3N52NM0CHTTYCF1RSP0ZVT,Gardening Tool Belt,Garden,Garden,Gardening Accessories,22.99,6.90,16,0.34,367.84,110.35,257.49,0.70
JND-572297,2024-06-29,Online,WO032878,OX7,Dean,England,South East,01JZ3NR1XDTT9KZ7B0T1Z9FGV7,Bamboo Cotton Tank Top,Clothing , Tops,Sustainable Fashion,22.99,9.20,5,0.20,114.95,45.98,68.97,0.60
YGZ-254619,2024-06-29,In-Store,BI005400,EH52,Burnside,Scotland,Scotland,01JZ3NR8BYD6NGCCEF0V31WM0B,Window Bird Feeder with Suction Cups,Outdoor,Outdoor,Bird Feeding Accessories,28.99,11.60,5,0.00,144.95,57.98,86.97,0.60
DTW-313221,2024-06-30,Online,PL073919,DT10,Kingston,England,South West,01JZ3NTHEAYPNP1GQGM7FAQDN0,Almond Joy Munch Bars,Food , Snacks,Healthy Snacks,2.39,0.56,12,0.07,28.68,6.67,22.01,0.77
NJZ-352552,2024-06-30,Online,FX008936,TF6,Aston,England,West Midlands,01JZ3NR35530H2HQJ328MVW3PM,Creamy Ranch Dressing,Food , Dressings,Dressings,2.49,1.00,18,0.34,44.82,17.93,26.89,0.60
JIQ-543420,2024-06-30,Online,HX004230,NN11,Norton,England,East Midlands,01JZ3NC4BGGVWSZ9567DCXPJYV,Mushroom Soup (canned),Food , Canned Goods,Soups & Broths,2.49,0.75,7,0.24,17.43,5.23,12.20,0.70
BBT-885327,2024-06-30,Online,UP072366,L33,Liverpool,England,North West,01JZ3N58AR344PXZMHPE3MBD7A,Savory Oatmeal,Food , Breakfast,Savory Breakfast Options,2.49,0.75,18,0.16,44.82,13.45,31.37,0.70
RKO-607517,2024-06-30,In-Store,QI022646,S33,Hope Valley,England,East Midlands,01JZ3N57ECQ3NEYTM11C6J0FJX,Baked Potato Chips,Food , Snacks,Healthy Snacks,2.49,0.75,9,0.11,22.41,6.72,15.69,0.70
MYR-847985,2024-06-30,Online,ZA078978,BH21,East End,England,North West,01JZ3NC8MHA570WN1YSZ1JN49P,Cinnamon Sugar Popcorn,Food , Snacks,Savory Snacks,2.89,0.87,16,0.10,46.24,13.87,32.37,0.70
WXD-763435,2024-06-30,Online,XJ066938,NE46,Newbiggin,England,North East,01JZ3N50MA05MEEWM055VCTKVV,Apricot Jam,Food , Condiments,Fruit Spreads,4.29,1.29,9,0.12,38.61,11.58,27.03,0.70
BIR-970304,2024-06-30,In-Store,VI061284,OX12,Charlton,England,South East,01JZ3NR2S38117780N913JRKC4,Smoky BBQ Jackfruit,Food , Grocery,Meat Alternatives,5.99,2.00,15,0.00,89.85,29.94,59.91,0.67
BWT-002398,2024-06-30,In-Store,GI084101,BH21,East End,England,North West,01JZ3NC86NF0Z1YQ5T53YTJHXG,Kale Caesar Salad Kit,Food , Salads,Meal Kits,5.99,1.80,20,0.20,119.80,35.94,83.86,0.70
DVU-764225,2024-06-30,Online,DW050767,KW10,Kirkton,Scotland,Scotland,01JZ3N5980M6YGY81DNFVQD1FM,Garlic Parmesan Wings,Food , Frozen Foods,Frozen Chicken Wings,8.99,2.70,8,0.24,71.92,21.58,50.34,0.70
BUE-241350,2024-06-30,In-Store,BC050160,DL8,Carlton,England,Yorkshire & the Humber,01JZ3NCF5XZ4XKCH8GA8QR4A4G,Multi-Purpose Marine Rope,Outdoor,Outdoor,Outdoor Recreation,20.99,6.00,8,0.16,167.92,47.98,119.94,0.71
YPU-674151,2024-06-30,In-Store,WU005739,LS9,Halton,England,Yorkshire & the Humber,01JZ3NC3W23GGGBGFX49EETGDK,Bodyweight Resistance Bands,Fitness,Fitness,Strength Training Equipment,22.99,6.90,16,0.33,367.84,110.35,257.49,0.70
JUP-382760,2024-06-30,Online,RI085142,BT66,Craigavon,Northern Ireland,Northern Ireland,01JZ3N5AG043KH8W8QKRAZP4KE,Vegan Protein Powder,Health,Health,Fitness & Nutrition,34.99,10.50,5,0.32,174.95,52.49,122.47,0.70
KWL-493494,2024-06-30,Online,RW034168,DL8,Carlton,England,Yorkshire & the Humber,01JZ3NR4KMA0G9RV3Q2M6CRB3D,Hydration Backpack,Outdoor,Outdoor,Outdoor Accessories,40.99,16.00,3,0.18,122.97,47.99,74.98,0.61
AKT-860352,2024-06-30,In-Store,AU098362,LE14,Twyford,England,East Midlands,01JZ3NC4DVZ5TPRTT1TFX4QT0Y,Faux Leather Leggings,Clothing , Pants,Leggings,49.99,15.00,20,0.08,999.80,299.94,699.86,0.70
NVO-479079,2024-06-30,In-Store,DN003667,SW1E,London,England,London,01JZ3N58BKY4TK957D39H3KVZH,Stylish Combat Boots,Clothing , Shoes,Footwear - Boots,99.99,30.00,12,0.32,1199.88,359.96,839.92,0.70
QRI-948543,2024-07-01,Online,LJ099998,LS6,Leeds,England,Yorkshire & the Humber,01JZ3N53KVFN1BZ1409F0VRVZK,Organic Baby Spinach,Food , Produce,Fresh Vegetables,2.99,0.90,8,0.12,23.92,7.18,16.74,0.70
NGV-210597,2024-07-01,Online,SI088459,EH9,Edinburgh,Scotland,Scotland,01JZ3NR6W40RKFAPYSETJFQS8E,Sooji (Semolina),Food , Baking,Baking Ingredients,2.99,0.80,19,0.06,56.81,15.12,41.69,0.73
JJI-674372,2024-07-01,Online,CX005224,TF6,Aston,England,West Midlands,01JZ3NR9J11CRZF2HBKV9E2JGX,Black Bean Soup,Food , Soups,Vegetarian Soups,4.49,1.40,8,0.18,35.92,11.17,24.75,0.69
CQI-375273,2024-07-01,Online,UU017077,CV35,Walton,England,West Midlands,01JZ3N5187MX14PSZB3TH8KSMB,Cinnamon Ice Cream,Food , Frozen Desserts,Ice Cream Flavors,4.99,1.50,11,0.38,54.89,16.47,38.42,0.70
ZAJ-263898,2024-07-01,In-Store,JR084587,GU32,Weston,England,South East,01JZ3NC59Z26CSJ3HV8B70XBXT,Toasted Coconut Granola,Food , Breakfast,Granola/Cereal,4.99,1.50,10,0.02,49.90,14.97,34.93,0.70
ZNX-337144,2024-07-01,Online,FN031412,BS37,Horton,England,South West,01JZ3N59DNDR4WHR2VCSM508H3,Hummus Variety Pack,Food , Dairy,Dairy Alternatives,5.99,1.80,18,0.24,107.82,32.35,75.47,0.70
SVV-215207,2024-07-01,In-Store,PU001485,BD23,Thorpe,England,Yorkshire & the Humber,01JZ3N5ABGS0A456R3MD9KS46E,Mediterranean Chickpea Salad,Food , Salads,Healthy Salads,5.99,1.80,1,0.22,5.99,1.80,4.19,0.70
SLF-922759,2024-07-01,Online,IF037644,KW10,Kirkton,Scotland,Scotland,01JZ3NT6DAD10JTS3Q38AZPJWA,Mixed Berry Smoothie Pack,Food , Frozen Food,Frozen Fruits,6.99,2.40,10,0.07,69.90,23.96,45.94,0.66
HJD-378722,2024-07-01,Online,IG071259,B12,Birmingham,England,West Midlands,01JZ3N50SYZQ808PY8X1AG86K7,Lemon Herb Grilled Chicken,Food , Meat,Marinated Poultry,9.99,3.00,20,0.40,199.80,59.94,139.86,0.70
TWP-232849,2024-07-01,Online,FT079747,BT2,Belfast,Northern Ireland,Northern Ireland,01JZ3NR6YQQW9YGWNDJJY9HAMQ,Travel Laundry Bag,Travel,Travel,Travel Accessories,10.99,4.00,13,0.06,142.87,51.95,90.92,0.64
AHW-518514,2024-07-01,In-Store,YH085602,AB56,Milton,Scotland,Scotland,01JZ3N57QRVTB4J02X408GHC2R,Adjustable Kitchen Broom Stand,Home,Home,Kitchen Accessories,14.99,4.50,17,0.00,254.83,76.45,178.38,0.70
FJT-677681,2024-07-01,In-Store,TL074129,RH5,Sutton,England,South East,01JZ3N58ZECDXKJFS37TQ867V7,Memory Card,Storage,Storage,Storage Devices,15.99,4.80,16,0.34,255.84,76.75,179.09,0.70
URN-613167,2024-07-01,In-Store,RT001473,EH52,Burnside,Scotland,Scotland,01JZ3NTD09XS4J8VDZG49NBMCR,Canvas Tote Bag,Clothing , Accessories,Bags,19.99,8.00,4,0.29,79.96,31.98,47.98,0.60
XWR-244343,2024-07-01,Online,RO048401,DN36,West End,England,East Midlands,01JZ3N5AW9A2ZPPWS3ERB84269,Scented Candles,Home,Home,Home Fragrance & Accessories,19.99,6.00,2,0.05,39.98,11.99,27.99,0.70
ETQ-386865,2024-07-01,Online,FF013421,M34,Denton,England,North West,01JZ3NC8NBH33N1Y34AMNXHRXQ,Cookbook,Books,Books,Cookbooks & Nutrition,27.99,8.40,13,0.24,363.87,109.16,254.71,0.70
WEE-997453,2024-07-01,In-Store,YC016347,BD23,Thorpe,England,Yorkshire & the Humber,01JZ3N531RZHRE7XP6J9J2DHWD,Slingback Sandals,Clothing , Footwear,Women's Footwear,29.99,9.00,11,0.03,329.89,98.97,230.92,0.70
ZCN-078815,2024-07-01,In-Store,NV075312,M34,Denton,England,North West,01JZ3NR70PXFAY6X8HY9ENFHBA,Cocktail Shaker Set,Kitchen,Kitchen,Barware,29.99,12.00,6,0.05,179.94,71.98,107.96,0.60
NGT-242894,2024-07-01,In-Store,DS052517,GL54,Ford,England,South West,01JZ3NSXZ9K1T9R7HA3HYZSVNE,Wooden Toy Train Set,Toys,Toys,Educational Toys,29.99,12.00,12,0.30,359.88,143.95,215.93,0.60
VRK-831817,2024-07-01,Online,ZJ050605,TF6,Aston,England,West Midlands,01JZ3NR3P3AKWVC8CX5YVND61Y,Classic Leather Wallet,Clothing , Accessories,Wallets,35.99,14.00,14,0.20,503.86,195.94,307.92,0.61
OWR-639077,2024-07-01,Online,NP082528,NN4,Wootton,England,East Midlands,01JZ3N5AR9HDB9E8HAGQFDJ161,Memory Foam Pillow,Home,Home,Bedding & Linens,39.99,12.00,10,0.08,399.90,119.97,279.93,0.70
EPY-553315,2024-07-01,In-Store,EY065647,WF9,Upton,England,Yorkshire & the Humber,01JZ3N575RXRKWCG9VA64F7KXP,Solar Power Bank,Electronics,Electronics,Portable Power Solutions,39.99,12.00,13,0.35,519.87,155.96,363.91,0.70
CIL-569675,2024-07-01,Online,ZM067254,BS37,Horton,England,South West,01JZ3NC4HAYXSJ7SGV86KQ9QK7,Pressure Washer Accessories Kit,Home Improvement,Home Improvement,Outdoor Cleaning,39.99,12.00,11,0.30,439.89,131.97,307.92,0.70
YYU-092610,2024-07-01,Online,AD059958,EC3M,London,England,London,01JZ3NR4KMA0G9RV3Q2M6CRB3D,Hydration Backpack,Outdoor,Outdoor,Outdoor Accessories,40.99,16.00,14,0.15,573.86,223.94,349.92,0.61
OVW-796082,2024-07-01,In-Store,LO024035,M34,Denton,England,North West,01JZ3NCF34ETHKWAN4PG26BSZ7,Adjustable Pet Feeder,Pets,Pets,Pet Feeding Supplies,40.99,12.00,19,0.09,778.81,227.94,550.87,0.71
NNF-660804,2024-07-01,Online,IT088219,BS41,Bristol,England,South West,01JZ3NCFQ9Z51RD8R36T48BFP9,Wall Art,Home,Home,Decorative Wall Art & Accessories,46.00,13.50,12,0.15,552.00,162.00,390.00,0.71
IXA-156529,2024-07-01,In-Store,GS009902,DN36,West End,England,East Midlands,01JZ3N514WVFFD3NYKW211KG0V,Kids' STEM Robotics Kit,Toys,Toys,Educational Toys,59.99,18.00,14,0.30,839.86,251.96,587.90,0.70
ZEH-708682,2024-07-02,Online,TS098639,S1,Sheffield,England,Yorkshire and the Humber,01JZ3NTB9WJ20HQ13RMTB0G3H6,Baking Soda,Food , Baking,Baking Ingredients,1.99,0.40,3,0.14,5.97,1.19,4.78,0.80
PVZ-167688,2024-07-02,Online,BK071541,NN11,Norton,England,East Midlands,01JZ3NC4E4T39BCJHNB2C74YH7,Radish Chips,Food , Snacks,Savory Snacks,2.89,0.87,1,0.05,2.89,0.87,2.02,0.70
UXG-833239,2024-07-02,In-Store,LJ099998,L33,Liverpool,England,North West,01JZ3N53KVFN1BZ1409F0VRVZK,Organic Baby Spinach,Food , Produce,Fresh Vegetables,2.99,0.90,10,0.13,29.90,8.97,20.93,0.70
HMH-393706,2024-07-02,Online,FP047426,BD23,Thorpe,England,Yorkshire & the Humber,01JZ3NC8WT3A3C3CMWJSGF09YG,Miso Dressing,Food , Dressings,Dressings,3.49,1.05,13,0.26,45.37,13.61,31.76,0.70
OSK-371925,2024-07-02,Online,VR024543,RH5,Sutton,England,South East,01JZ3NC4PP3KZ8P2D2YJV2K267,Pineapple Coconut Bars,Food , Snacks,Sweet Snacks,3.79,1.14,15,0.17,56.85,17.06,39.80,0.70
KZD-177606,2024-07-02,Online,BH038149,BD7,Bradford,England,Yorkshire & the Humber,01JZ3N578DMEXA31YJKVY0WZSF,Sliced Bell Peppers,Food , Fresh Produce,Vegetable Mixes,3.99,1.20,8,0.40,31.92,9.58,22.34,0.70
QMX-723229,2024-07-02,Online,HW017159,G4,Glasgow,Scotland,Scotland,01JZ3N5A3JPCYRAYCYF9AJSQ1H,Frozen Fruit Medley,Food , Frozen Foods,Frozen Fruits,5.99,1.80,5,0.37,29.95,8.99,20.97,0.70
WJM-207855,2024-07-02,Online,YL065975,B40,Birmingham,England,West Midlands,01JZ3N51GB6BDR542KWQH4HB6P,Breathable Face Mask Set,Health,Health,Safety & Protection,14.99,4.50,3,0.00,44.97,13.49,31.48,0.70
FKA-816464,2024-07-02,In-Store,MT015986,B40,Birmingham,England,West Midlands,01JZ3NC8F7MB7CWNG3DRYQ32DY,Travel Jewelry Case,Accessories,Accessories,Jewelry Storage,24.99,7.50,8,0.30,199.92,59.98,139.94,0.70
YSW-355813,2024-07-02,In-Store,PO009558,SW19,Merton,England,London,01JZ3N51FX8Z7WYGMVG7F0YSXT,Foldable Picnic Table,Outdoor,Outdoor,Outdoor Furniture,49.99,15.00,6,0.37,299.94,89.98,209.96,0.70
GPU-892066,2024-07-02,Online,EN019067,OX12,Charlton,England,South East,01JZ3N58KX835WAJ7W8GGY7MYG,Compact Refrigerator,Home Appliances,Home Appliances,Refrigerators,199.99,60.00,15,0.06,2999.85,899.96,2099.90,0.70
QNP-499318,2024-07-02,In-Store,RA003065,S1,Sheffield,England,Yorkshire and the Humber,01JZ3NR8NVXX9VHHY39BPRYYK8,Smart Air Purifier,Home,Home,Air Quality & Purification,200.99,80.00,11,0.11,2210.89,879.96,1330.93,0.60
HFB-065052,2024-07-02,In-Store,SL054004,OX7,Dean,England,South East,01JZ3NCF6T1MNH9QP2HAPB59JX,Compact Dishwasher,Home Appliances,Home Appliances,Dishwashers,299.99,90.00,4,0.01,1199.96,359.99,839.97,0.70
LMT-760633,2024-07-03,In-Store,IZ041233,S8,Norton,England,Yorkshire and the Humber,01JZ3NR2CXW1T4SQJDRBHM6A8D,Black Bean Salsa,Food , Snacks,Salsas and Dips,3.49,1.40,19,0.04,66.31,26.52,39.79,0.60
OOR-476794,2024-07-03,In-Store,FE028662,CV35,Walton,England,West Midlands,01JZ3NRAWS7WV13FEN3N4G2AAZ,Coconut Chia Seed Pudding,Food , Snacks,Healthy Snacks,3.99,1.20,9,0.09,35.91,10.76,25.15,0.70
GBX-373894,2024-07-03,Online,PO077775,N3,Church End,England,London,01JZ3NCB5FEB4241HD4E776FNZ,Chickpea Snack Mix,Food , Snacks,Healthy Snacks,4.49,1.05,5,0.18,22.45,5.24,17.22,0.77
XTW-053104,2024-07-03,In-Store,PQ042587,L74,Liverpool,England,North West,01JZ3N52ZWNE8J9VCBMW8NQ4TK,Ground Turkey,Food , Meat,Poultry,5.49,1.65,3,0.06,16.47,4.94,11.53,0.70
PXQ-856731,2024-07-03,Online,SQ049139,NG34,Newton,England,East Midlands,01JZ3NR19HV1681RN5K4K7BMDG,Italian Sausage Links,Food , Meat & Poultry,Meat Products,6.99,2.40,20,0.05,139.80,47.92,91.88,0.66
FSJ-216342,2024-07-03,Online,BM069215,CB4,Church End,England,East of England,01JZ3NTAXPTDRJSRVMB9DS895F,Toilet Paper (12 rolls),Food , Household,Household Supplies,8.99,3.60,19,0.27,170.81,68.32,102.49,0.60
FJH-898287,2024-07-03,Online,ZJ082434,BD7,Bradford,England,Yorkshire & the Humber,01JZ3N5A8JMK003ZBB9W8FJPE1,Pet Caress Brush,Pets,Pets,Grooming Supplies,12.99,3.90,17,0.35,220.83,66.25,154.58,0.70
LGE-086752,2024-07-03,Online,YD055268,SG4,Langley,England,East of England,01JZ3N50P7QRCZ56X6EBRNMQA2,Biodegradable Phone Case,Accessories,Accessories,Eco-Friendly Accessories,23.99,7.20,13,0.30,311.87,93.56,218.31,0.70
OQO-254788,2024-07-03,Online,GW003708,CT16,Buckland,England,South East,01JZ3NQZYMEN37E684SXYMNSXZ,Smartphone Projector Kit,Electronics,Electronics,Home Entertainment Equipment,25.99,10.00,14,0.08,363.86,139.94,223.92,0.62
IDS-993650,2024-07-03,Online,UF054954,NN11,Norton,England,East Midlands,01JZ3N56QX3MWAPBG88R3RYXKR,Compact Folding Table,Outdoor,Outdoor,Camping Equipment,49.99,15.00,4,0.19,199.96,59.99,139.97,0.70
NOB-155430,2024-07-04,In-Store,UC075007,W1F,London,England,London,01JZ3NR7BE0HQS2S5TQHYV1DN0,Pumpkin Pie Spice,Food , Baking,Baking Ingredients,2.99,1.20,15,0.36,44.85,17.94,26.91,0.60
VXX-416419,2024-07-04,Online,LX023667,BT66,Craigavon,Northern Ireland,Northern Ireland,01JZ3NCDV9SGSZANF6R2R774J2,Rice Cakes,Food , Snacks,Healthy Snacks,3.29,0.69,2,0.07,6.58,1.37,5.21,0.79
YYR-223023,2024-07-04,Online,GZ075930,NE46,Newbiggin,England,North East,01JZ3NC55P93SPM09P0WQ33GMV,Thai Coconut Curry Sauce,Food , Condiments,Marinades and Sauces,3.99,1.20,6,0.05,23.94,7.18,16.76,0.70
FYV-701928,2024-07-04,In-Store,BY049665,WC1B,London,England,London,01JZ3NC9JMJ3W7MMFNRM2QQS3K,Roasted Chickpeas,Food , Snacks,Healthy Snacks,3.99,0.90,11,0.05,43.89,9.87,34.02,0.78
UKB-829663,2024-07-04,Online,JH070204,TF6,Aston,England,West Midlands,01JZ3NR27M8AEFN8XG398R4M61,Chocolate Mint Thins,Food , Snacks,Candy,3.99,1.20,8,0.06,31.92,9.57,22.35,0.70
CWR-585819,2024-07-04,Online,UO005999,N3,Church End,England,London,01JZ3NR0MV8F0ZQAKA7T8TYEAR,Mango Salsa,Food , Condiments,Salsas,4.49,1.40,12,0.10,53.88,16.75,37.13,0.69
OMR-996702,2024-07-04,In-Store,MM092918,DN21,Upton,England,East Midlands,01JZ3NT055DDKHM9VGTFTY430F,Pet Hair Removal Roller,Pets,Pets,Grooming Supplies,11.99,4.40,16,0.08,191.84,70.34,121.50,0.63
XGO-098422,2024-07-04,Online,AA032264,W1F,London,England,London,01JZ3N5BXVCQ5XFA15F1BSHVVX,Plant Watering Spikes,Garden,Garden,Garden Supplies,12.99,3.90,18,0.33,233.82,70.15,163.67,0.70
SBZ-751948,2024-07-04,Online,CI029431,SN13,Ashley,England,South West,01JZ3N55KKMZ5E03M2JK0DCAYK,Field Journal,Books,Books,Journals,14.99,4.50,2,0.16,29.98,8.99,20.99,0.70
QUD-387612,2024-07-04,Online,NZ068648,BT66,Craigavon,Northern Ireland,Northern Ireland,01JZ3NQZDK24WFSSXVFHGP6HXZ,Pet Grooming Scissors,Pets,Pets,Grooming Supplies,17.99,6.80,12,0.14,215.88,81.55,134.33,0.62
FLF-123373,2024-07-04,In-Store,LP080507,CT15,Sutton,England,South East,01JZ3NCH34Q66T8FMPAAQMK19N,Folding Pocket Knife,Tools,Tools,Hand Tools,25.99,7.50,12,0.11,311.88,89.96,221.92,0.71
QWM-018016,2024-07-04,In-Store,BU033990,B12,Birmingham,England,West Midlands,01JZ3NT4TJ8QM4J08GKR0Q9W6F,LED Camping Lantern with USB Charging,Outdoor,Outdoor,Camping Equipment,35.99,14.00,6,0.18,215.94,83.98,131.96,0.61
RRP-025652,2024-07-04,Online,QO045038,SW1E,London,England,London,01JZ3NC5HT18VD6R8ZF0M5TFJ6,Portable Camping Shower,Outdoor,Outdoor,Camping Equipment,39.99,12.00,13,0.09,519.87,155.96,363.91,0.70
MJC-213172,2024-07-04,In-Store,DZ016748,WC2H,London,England,London,01JZ3NR5F40ME2FKPM62D7NY03,Fitbit Activity Tracker,Fitness,Fitness,Wearable Technology,100.99,40.00,20,0.00,2019.80,799.92,1219.88,0.60
HOO-423053,2024-07-04,Online,KM028653,LE14,Twyford,England,East Midlands,01JZ3N55JMSRD208JZ79KFYNQY,Adjustable Standing Desk,Office,Office,Furniture,299.99,90.00,13,0.28,3899.87,1169.96,2729.91,0.70
PDG-326004,2024-07-05,Online,HV019230,B40,Birmingham,England,West Midlands,01JZ3NR5CYB0ACTXQRHR2TPBTM,Vegan Chickpea Salad,Food , Prepared Foods,Salads,3.99,1.60,15,0.00,59.85,23.94,35.91,0.60
HCP-017588,2024-07-05,In-Store,BG072589,NR34,Brampton,England,East of England,01JZ3NR3AEE56EJDT1C4X1SYQR,Sweet Chili Thai Sauce,Food , Condiments,Sauces,4.49,1.40,20,0.06,89.80,27.92,61.88,0.69
WRC-197330,2024-07-05,In-Store,JV020938,NG22,Milton,England,East Midlands,01JZ3NR2DJWKWEW0KV6BG0AS44,Pistachio Ice Cream,Food , Frozen Desserts,Gourmet Ice Cream,4.99,2.00,20,0.04,99.80,39.92,59.88,0.60
CHJ-907974,2024-07-05,Online,NK041669,IV1,Newton,Scotland,Scotland,01JZ3NR2S38117780N913JRKC4,Smoky BBQ Jackfruit,Food , Grocery,Meat Alternatives,4.99,2.00,3,0.39,14.97,5.99,8.98,0.60
IAX-563915,2024-07-05,Online,NY046491,IV1,Newton,Scotland,Scotland,01JZ3NC5FZ5MKZD6AG24PKW7TJ,Beef Stew Meat,Food , Meat,Red Meat,5.99,1.80,3,0.05,17.97,5.39,12.58,0.70
XLY-691195,2024-07-05,In-Store,JD036953,B12,Birmingham,England,West Midlands,01JZ3N53JPGXNC986DRQB9SN2E,Smartphone Hand Grip,Accessories,Accessories,Mobile Accessories,9.99,3.00,6,0.31,59.94,17.98,41.96,0.70
ZMA-114971,2024-07-05,Online,MS051122,TF6,Aston,England,West Midlands,01JZ3NTBG43WRAGV04SZS36HVM,Fitness Activity Journal,Fitness,Fitness,Health & Wellness Tools,15.99,6.00,11,0.09,175.89,65.96,109.93,0.63
SAR-349225,2024-07-05,In-Store,SM003639,AB39,Aberdeen,Scotland,Scotland,01JZ3NRAWG5DHVWZ004ZV14BDR,Premium Flashlight,Outdoor,Outdoor,Camping Equipment,19.99,8.00,14,0.37,279.86,111.94,167.92,0.60
PMO-043957,2024-07-05,Online,RK059956,S8,Norton,England,Yorkshire and the Humber,01JZ3N59NTMPBAMATPA39A82GH,Face Mask Set,Health,Health,Personal Care & Grooming,19.99,6.00,7,0.00,139.93,41.98,97.95,0.70
YHE-364628,2024-07-05,Online,VE074010,AB39,Aberdeen,Scotland,Scotland,01JZ3NC6TQZEA3H01KPG57CEZP,Foam Roller for Muscle Recovery,Fitness,Fitness,Recovery Tools,29.99,9.00,17,0.05,509.83,152.95,356.88,0.70
MPZ-398721,2024-07-05,Online,EU081196,S33,Hope Valley,England,East Midlands,01JZ3NC4X9MMDB075GX5MCGT85,Silicone Cooking Utensils Set,Kitchen,Kitchen,Cooking Tools & Utensils,34.99,10.50,2,0.09,69.98,20.99,48.99,0.70
YAV-397946,2024-07-05,In-Store,CQ051926,GL54,Ford,England,South West,01JZ3NTJXD07A0NPAJNG3B5XR3,Bike Helmet,Bicycles,Bicycles,Accessories,35.99,14.00,7,0.07,251.93,97.97,153.96,0.61
NCF-106180,2024-07-05,In-Store,MI051892,PR1,Preston,England,North West,01JZ3N55QKV6GN1K1FGRJYKFY2,Floral Wrap Top,Clothing , Tops,Women's Tops,49.99,15.00,13,0.05,649.87,194.96,454.91,0.70
IFS-776364,2024-07-05,Online,QB068412,BS41,Bristol,England,South West,01JZ3N5D6GAX0Y6KWCZ8SX4KFS,Camping Chair with Cooler,Outdoor,Outdoor,Camping Equipment,49.99,15.00,19,0.00,949.81,284.94,664.87,0.70
XTB-177021,2024-07-05,In-Store,HU066299,EC3M,London,England,London,01JZ3N54SQP3DBBP7E9DYYHST8,Stylish Wireless Earbuds,Audio,Audio,Wireless Audio Accessories,59.99,18.00,11,0.08,659.89,197.97,461.92,0.70
UUK-655641,2024-07-05,In-Store,XM072486,SY4,Pentre,Wales,Wales,01JZ3NC4WZH3PN7HP3JGNVZ396,Electric Razor,Health,Health,Personal Care & Grooming,59.99,18.00,17,0.40,1019.83,305.95,713.88,0.70
HVK-266905,2024-07-06,Online,FX080042,CB4,Church End,England,East of England,01JZ3N569GME8C131NNTV6PRVE,Chickpeas,Food , Canned Goods,Canned Legumes,1.29,0.39,15,0.01,19.35,5.81,13.55,0.70
QTJ-453216,2024-07-06,In-Store,AX023223,LS9,Halton,England,Yorkshire & the Humber,01JZ3NT1G7R5ZP4Z6QM65SZ81H,Potato Wedge Seasoning,Food , Condiments,Seasoning Blends,2.49,1.00,4,0.02,9.96,3.98,5.98,0.60
SZG-883888,2024-07-06,Online,QL040775,RH5,Sutton,England,South East,01JZ3NC9VY45GT7XFG63G4ST85,Spaghetti Sauce,Food , Canned Goods,Sauces & Condiments,3.99,0.90,4,0.18,15.96,3.59,12.37,0.78
ZJY-773309,2024-07-06,In-Store,WQ043317,WC2H,London,England,London,01JZ3N59RJR2B8G4E1ZP84ZK15,Chocolate Hazelnut Granola,Food , Cereal,Granola,4.49,1.35,2,0.30,8.98,2.69,6.29,0.70
CAQ-691006,2024-07-06,In-Store,CN094356,SN1,Swindon,England,South West,01JZ3NCB5FEB4241HD4E776FNZ,Chickpea Snack Mix,Food , Snacks,Healthy Snacks,4.49,1.05,11,0.17,49.39,11.52,37.87,0.77
HSA-183197,2024-07-06,In-Store,XF023093,RH5,Sutton,England,South East,01JZ3N52MYFGNFR0ZRHTK6XCC4,Coconut Oil Spray,Food , Cooking Oils,Cooking Oils,4.99,1.50,18,0.26,89.82,26.95,62.87,0.70
LAO-386289,2024-07-06,Online,DI087025,LS6,Leeds,England,Yorkshire & the Humber,01JZ3NR8GG6661J0S2TJDRFAG6,Craft Beer Mustard,Food , Condiments,Mustards,4.99,1.60,16,0.16,79.84,25.54,54.30,0.68
IGE-039673,2024-07-06,In-Store,FT095862,WF9,Upton,England,Yorkshire & the Humber,01JZ3NC4BZA65MTP3M8NTV19ZP,Spinach and Cheese Quiche,Food , Prepared Meals,Pies & Quiches,5.49,1.65,2,0.19,10.98,3.29,7.69,0.70
IOO-495325,2024-07-06,Online,YJ078139,AB39,Aberdeen,Scotland,Scotland,01JZ3N52Q3Q3X4VAX3JPA5WFX5,Quinoa Salad,Food , Prepared Foods,Ready-to-Eat Meals,5.99,1.80,2,0.09,11.98,3.59,8.39,0.70
